% CAPS-DAQ Version = 1.8.18
% CAPS software (c) Aerodyne Research, Inc.
% version: 0.12.7
% os: 6.6.58-gff02fcbf94a4
% Serial Number: 326001
% Total hours of operation: 1360:31
% Part: lamp installed on: 2024-01-22 in use for: 0:00 hours
% Part: pump1 installed on: 2024-01-23 in use for: 0:00 hours
% Part: pump2 installed on: 2023-08-31 in use for: 0:00 hours
% Auto. Baseline  is   On
% Auto. Baseline Interval = 0 HOURS 15 MINUTES
% Autosave  is   On
% Autosave Interval = 00 HOURS 01 MINUTES , starting 00 HOURS 01 MINUTES
% Divisors :  588 589 692664 294
% Mean Frequency = 16992.4
% IF Frequency = 28.874
% Exact Sample Time = .90
%             0            0           82            1
%          0742           17           15           10
%            40            3            5            3
%             0            0          151          700
%             0           77   6.9600e+00          100
%    0.0000e+00            0            0            0
%    7.3000e-01   2.9095e+02   0.0000e+00   6.3437e+00
%             0          111          136       326001
%    1.4402e+05            0   1.4200e+01   2.3408e+05
%    2.9729e+02   6.1100e+00           16         DHCP
%    10.80.0.61  caps-326001           35            1
%             0   2.9747e+05   7.5438e+02   1.0972e+00
%    1.8909e+04   5.3542e-01   1.1923e+01         2000
%           -20          588           17            5
%           650          950          166           13
%             0          294   1.9200e+00   5.2500e+00
%             0 2018-6-27_at_13:09   9.7141e-01 2018-6-27_at_13:05
%    2.0616e+00   2017-09-01  -1.0972e+01  01-Jan-1970
%   -1.1177e-35  08-Mar-2016  -3.6882e-22  01-Jan-1970
%    0.0000e+00   1.0000e+00   0.0000e+00   9.6000e-01
%             0            0
IgorTime,Extinction,Scattering,Loss,Pressure,Temperature,Signal,LossRef,Status,WC,SignalRef,RawScatRef,RawScat,SDR,WCRef,Timestamp
3864997358.948,683.577,613.505,796.389,756.54,297.58,54426,291.018,10136,0.500,144079.244,18955.921,130628,12,0.535,2026/06/22 14:22:38.925
3864997359.954,680.843,611.793,794.390,756.18,297.58,54572,291.018,10136,0.501,144079.244,18955.921,131130,12,0.535,2026/06/22 14:22:39.944
3864997360.947,719.300,650.740,822.462,755.87,297.58,52719,291.018,10136,0.491,144079.244,18955.921,127450,12,0.535,2026/06/22 14:22:40.936
3864997361.953,691.733,622.215,802.340,756.18,297.58,54034,291.018,10136,0.498,144079.244,18955.921,129976,12,0.535,2026/06/22 14:22:41.942
3864997362.962,689.463,622.027,800.682,756.07,297.58,54171,291.018,10136,0.499,144079.244,18955.921,130688,12,0.535,2026/06/22 14:22:42.942
3864997363.953,708.048,638.205,814.254,756.69,297.58,53229,291.018,10136,0.494,144079.244,18955.921,128268,12,0.535,2026/06/22 14:22:43.942
3864997364.952,700.428,629.699,808.687,756.18,297.58,53607,291.018,10136,0.496,144079.244,18955.921,128871,12,0.535,2026/06/22 14:22:44.942
3864997365.955,701.211,635.123,809.256,755.87,297.57,53618,291.018,10136,0.496,144079.244,18955.921,129843,12,0.535,2026/06/22 14:22:45.942
3864997366.949,688.683,620.272,800.113,756.18,297.58,54147,291.018,10136,0.499,144079.244,18955.921,130413,12,0.535,2026/06/22 14:22:46.940
3864997367.948,695.807,628.465,805.311,755.87,297.58,53781,291.018,10136,0.497,144079.244,18955.921,129889,12,0.535,2026/06/22 14:22:47.941
3864997368.946,672.367,610.494,788.204,756.33,297.58,54948,291.018,10136,0.503,144079.244,18955.921,133363,12,0.535,2026/06/22 14:22:48.925
3864997369.953,710.254,643.383,815.859,756.07,297.58,53244,291.018,10136,0.493,144079.244,18955.921,128924,12,0.535,2026/06/22 14:22:49.944
3864997370.947,686.347,618.616,798.407,756.07,297.58,54326,291.018,10136,0.499,144079.244,18955.921,130936,12,0.535,2026/06/22 14:22:50.939
3864997371.945,678.753,612.708,792.867,756.54,297.58,54581,291.018,10136,0.501,144079.244,18955.921,131736,12,0.535,2026/06/22 14:22:51.925
3864997372.954,665.105,600.119,782.901,756.18,297.58,55113,291.018,10136,0.505,144079.244,18955.921,132909,12,0.535,2026/06/22 14:22:52.947
3864997373.962,695.635,621.705,805.190,756.33,297.58,53924,291.018,10136,0.497,144079.244,18955.921,128891,12,0.535,2026/06/22 14:22:53.957
3864997374.949,690.437,625.875,801.393,756.07,297.58,54003,291.018,10136,0.498,144079.244,18955.921,130892,12,0.535,2026/06/22 14:22:54.941
3864997375.950,664.150,597.233,782.204,756.07,297.58,55260,291.018,10136,0.505,144079.244,18955.921,132817,12,0.535,2026/06/22 14:22:55.942
3864997376.949,699.041,637.540,807.674,756.07,297.58,53588,291.018,10136,0.496,144079.244,18955.921,130656,12,0.535,2026/06/22 14:22:56.942
3864997377.952,685.809,613.408,798.017,756.33,297.58,54285,291.018,10136,0.500,144079.244,18955.921,129856,12,0.535,2026/06/22 14:22:57.941
3864997378.958,683.109,613.150,796.045,756.18,297.58,54456,291.018,10136,0.500,144079.244,18955.921,130713,12,0.535,2026/06/22 14:22:58.941
3864997379.951,702.299,634.743,810.053,756.18,297.58,53592,291.018,10136,0.495,144079.244,18955.921,129504,12,0.535,2026/06/22 14:22:59.944
3864997380.950,701.917,632.119,809.772,755.87,297.58,53517,291.018,10136,0.495,144079.244,18955.921,128868,12,0.535,2026/06/22 14:23:00.942
3864997381.950,682.310,620.845,795.458,755.87,297.59,54655,291.018,10136,0.500,144079.244,18955.921,132957,12,0.535,2026/06/22 14:23:01.941
3864997382.951,684.043,614.211,796.727,756.33,297.58,54449,291.018,10136,0.500,144079.244,18955.921,130744,12,0.535,2026/06/22 14:23:02.941
3864997383.960,690.504,621.804,801.442,756.07,297.58,54147,291.018,10136,0.498,144079.244,18955.921,130391,12,0.535,2026/06/22 14:23:03.952
3864997384.944,685.715,619.438,797.947,756.18,297.58,54303,291.018,10136,0.500,144079.244,18955.921,131169,12,0.535,2026/06/22 14:23:04.941
3864997385.950,710.800,639.574,816.258,756.07,297.58,53185,291.018,10136,0.493,144079.244,18955.921,127934,12,0.535,2026/06/22 14:23:05.941
3864997386.949,689.295,626.074,800.563,756.54,297.58,54030,291.018,10136,0.499,144079.244,18955.921,131211,12,0.535,2026/06/22 14:23:06.941
3864997387.950,731.496,659.701,831.367,756.18,297.58,52158,291.018,10136,0.488,144079.244,18955.921,125628,12,0.535,2026/06/22 14:23:07.941
3864997388.958,803.585,722.777,883.992,756.18,297.58,49132,291.018,10136,0.469,144079.244,18955.921,117152,12,0.535,2026/06/22 14:23:08.941
3864997389.948,875.458,791.040,936.458,756.07,297.58,46452,291.018,10136,0.451,144079.244,18955.921,109840,12,0.535,2026/06/22 14:23:09.941
3864997390.944,945.943,861.541,987.913,756.18,297.58,44167,291.018,10136,0.434,144079.244,18955.921,103501,12,0.535,2026/06/22 14:23:10.940
3864997391.950,953.038,863.889,993.092,756.07,297.58,43870,291.018,10136,0.432,144079.244,18955.921,102131,12,0.535,2026/06/22 14:23:11.941
3864997392.946,979.843,879.969,1012.660,756.18,297.59,43090,291.018,10136,0.425,144079.244,18955.921,98662,12,0.535,2026/06/22 14:23:12.940
3864997393.944,988.591,899.408,1019.046,756.18,297.58,42830,291.018,10136,0.423,144079.244,18955.921,99078,12,0.535,2026/06/22 14:23:13.939
3864997394.949,984.571,888.887,1016.108,755.71,297.58,42964,291.018,10136,0.424,144079.244,18955.921,98752,12,0.535,2026/06/22 14:23:14.939
3864997395.949,953.927,864.324,993.742,756.18,297.58,43716,291.018,10136,0.432,144079.244,18955.921,101705,12,0.535,2026/06/22 14:23:15.941
3864997396.949,961.260,873.618,999.095,756.18,297.58,43525,291.018,10136,0.430,144079.244,18955.921,101362,12,0.535,2026/06/22 14:23:16.943
3864997397.948,943.975,852.970,986.477,756.18,297.58,44092,291.018,10136,0.434,144079.244,18955.921,102575,12,0.535,2026/06/22 14:23:17.944
3864997398.958,999.250,905.517,1026.828,756.18,297.58,42613,291.018,10136,0.421,144079.244,18955.921,97884,12,0.535,2026/06/22 14:23:18.941
3864997399.950,992.653,897.204,1022.011,756.07,297.58,42900,291.018,10136,0.422,144079.244,18955.921,98483,12,0.535,2026/06/22 14:23:19.940
3864997400.943,972.022,878.934,1006.954,756.54,297.59,43521,291.018,10136,0.427,144079.244,18955.921,100546,12,0.535,2026/06/22 14:23:20.939
3864997401.943,1005.474,913.919,1031.370,756.18,297.58,42540,291.018,10136,0.419,144079.244,18955.921,97826,12,0.535,2026/06/22 14:23:21.937
3864997402.948,979.701,885.480,1012.554,755.87,297.58,42942,291.018,10136,0.425,144079.244,18955.921,98949,12,0.535,2026/06/22 14:23:22.950
3864997403.944,982.963,894.026,1014.938,756.18,297.57,42978,291.018,10136,0.425,144079.244,18955.921,99554,12,0.535,2026/06/22 14:23:23.939
3864997404.947,961.549,874.434,999.306,756.18,297.58,43791,291.018,10136,0.430,144079.244,18955.921,102037,12,0.535,2026/06/22 14:23:24.939
3864997405.947,953.643,871.607,993.537,756.54,297.59,43912,291.018,10136,0.432,144079.244,18955.921,103048,12,0.535,2026/06/22 14:23:25.942
3864997406.942,946.954,856.377,988.650,756.07,297.58,44166,291.018,10136,0.433,144079.244,18955.921,102751,12,0.535,2026/06/22 14:23:26.938
3864997407.947,962.912,867.996,1000.300,756.07,297.58,43724,291.018,10136,0.430,144079.244,18955.921,100962,12,0.535,2026/06/22 14:23:27.940
3864997408.947,990.988,898.319,1020.797,756.33,297.58,42773,291.018,10136,0.423,144079.244,18955.921,98523,12,0.535,2026/06/22 14:23:28.941
3864997409.958,950.203,852.813,991.022,756.07,297.58,43931,291.018,10136,0.433,144079.244,18955.921,101354,12,0.535,2026/06/22 14:23:29.940
3864997410.946,938.757,847.061,982.667,756.07,297.58,44339,291.018,10136,0.435,144079.244,18955.921,103147,12,0.535,2026/06/22 14:23:30.940
3864997411.948,990.070,900.186,1020.125,756.07,297.58,42731,291.018,10136,0.423,144079.244,18955.921,98745,12,0.535,2026/06/22 14:23:31.940
3864997412.945,931.812,838.396,977.594,755.71,297.58,44416,291.018,10136,0.437,144079.244,18955.921,103220,12,0.535,2026/06/22 14:23:32.943
3864997413.946,970.651,883.181,1005.950,756.18,297.58,43419,291.018,10136,0.428,144079.244,18955.921,100968,12,0.535,2026/06/22 14:23:33.940
3864997414.941,978.657,884.665,1011.795,756.18,297.58,43065,291.018,10136,0.426,144079.244,18955.921,99276,12,0.535,2026/06/22 14:23:34.938
3864997415.946,941.606,847.181,984.746,756.07,297.58,44218,291.018,10136,0.435,144079.244,18955.921,102497,12,0.535,2026/06/22 14:23:35.940
3864997416.945,968.586,881.960,1004.442,756.07,297.58,43511,291.018,10136,0.428,144079.244,18955.921,101315,12,0.535,2026/06/22 14:23:36.941
3864997417.946,965.934,874.237,1002.504,755.87,297.58,43488,291.018,10136,0.429,144079.244,18955.921,100733,12,0.535,2026/06/22 14:23:37.939
3864997418.940,986.939,895.618,1017.842,756.33,297.59,42780,291.018,10136,0.424,144079.244,18955.921,98761,12,0.535,2026/06/22 14:23:38.937
3864997419.945,955.227,859.666,994.692,756.33,297.58,43806,291.018,10136,0.431,144079.244,18955.921,101201,12,0.535,2026/06/22 14:23:39.939
3864997420.961,970.023,880.587,1005.489,755.87,297.58,43420,291.018,10136,0.428,144079.244,18955.921,100760,12,0.535,2026/06/22 14:23:40.956
3864997421.947,984.106,888.182,1015.773,756.33,297.58,43002,291.018,10136,0.424,144079.244,18955.921,98821,12,0.535,2026/06/22 14:23:41.944
3864997422.945,982.020,886.388,1014.249,756.07,297.58,42951,291.018,10136,0.425,144079.244,18955.921,98773,12,0.535,2026/06/22 14:23:42.941
3864997423.945,954.839,861.692,994.407,756.18,297.58,43741,291.018,10136,0.432,144079.244,18955.921,101337,12,0.535,2026/06/22 14:23:43.940
3864997424.944,983.404,898.128,1015.259,756.18,297.59,43154,291.018,10136,0.425,144079.244,18955.921,100357,12,0.535,2026/06/22 14:23:44.939
3864997425.955,968.871,880.253,1004.649,756.07,297.59,43473,291.018,10136,0.428,144079.244,18955.921,100996,12,0.535,2026/06/22 14:23:45.956
3864997426.944,982.781,888.902,1014.809,756.69,297.59,42820,291.018,10136,0.425,144079.244,18955.921,98650,12,0.535,2026/06/22 14:23:46.939
3864997427.945,979.525,883.797,1012.428,756.18,297.58,43146,291.018,10136,0.425,144079.244,18955.921,99255,12,0.535,2026/06/22 14:23:47.943
3864997428.946,967.541,880.341,1003.679,756.07,297.59,43539,291.018,10136,0.428,144079.244,18955.921,101334,12,0.535,2026/06/22 14:23:48.939
3864997429.944,946.242,857.378,988.133,756.33,297.59,44030,291.018,10136,0.434,144079.244,18955.921,102648,12,0.535,2026/06/22 14:23:49.943
3864997430.953,964.782,870.289,1001.661,755.71,297.58,43557,291.018,10136,0.429,144079.244,18955.921,100594,12,0.535,2026/06/22 14:23:50.951
3864997431.946,946.146,852.701,988.064,756.54,297.59,44116,291.018,10136,0.434,144079.244,18955.921,102308,12,0.535,2026/06/22 14:23:51.939
3864997432.942,980.765,889.851,1013.333,756.18,297.58,43051,291.018,10136,0.425,144079.244,18955.921,99546,12,0.535,2026/06/22 14:23:52.939
3864997433.943,968.645,875.207,1004.485,756.07,297.58,43440,291.018,10136,0.428,144079.244,18955.921,100378,12,0.535,2026/06/22 14:23:53.942
3864997434.943,960.638,866.316,998.640,756.07,297.58,43712,291.018,10136,0.430,144079.244,18955.921,101040,12,0.535,2026/06/22 14:23:54.939
3864997435.947,988.336,887.828,1018.859,756.07,297.58,42779,291.018,10136,0.423,144079.244,18955.921,97735,12,0.535,2026/06/22 14:23:55.946
3864997436.944,966.541,877.463,1002.950,756.18,297.58,43420,291.018,10136,0.429,144079.244,18955.921,100862,12,0.535,2026/06/22 14:23:56.942
3864997437.943,991.847,898.291,1021.424,756.33,297.58,42710,291.018,10136,0.422,144079.244,18955.921,98266,12,0.535,2026/06/22 14:23:57.938
3864997438.945,974.801,881.224,1008.979,756.18,297.58,43361,291.018,10136,0.427,144079.244,18955.921,100073,12,0.535,2026/06/22 14:23:58.938
3864997439.943,964.278,871.339,1001.295,755.87,297.58,43517,291.018,10136,0.429,144079.244,18955.921,100687,12,0.535,2026/06/22 14:23:59.942
3864997440.942,956.664,862.930,995.741,756.33,297.59,43841,291.018,10136,0.431,144079.244,18955.921,101471,12,0.535,2026/06/22 14:24:00.940
3864997441.942,984.326,893.039,1015.932,756.07,297.58,43086,291.018,10136,0.424,144079.244,18955.921,99520,12,0.535,2026/06/22 14:24:01.940
3864997442.942,944.916,850.429,987.168,756.69,297.58,44188,291.018,10136,0.434,144079.244,18955.921,102370,12,0.535,2026/06/22 14:24:02.942
3864997443.941,972.283,882.770,1007.143,756.33,297.58,43293,291.018,10136,0.427,144079.244,18955.921,100416,12,0.535,2026/06/22 14:24:03.938
3864997444.942,978.541,879.840,1011.709,756.18,297.58,43100,291.018,10136,0.426,144079.244,18955.921,98837,12,0.535,2026/06/22 14:24:04.940
3864997445.944,950.543,859.564,991.272,756.33,297.59,44006,291.018,10136,0.433,144079.244,18955.921,102274,12,0.535,2026/06/22 14:24:05.942
3864997446.950,950.620,860.007,991.322,755.50,297.58,43858,291.018,10136,0.433,144079.244,18955.921,101972,12,0.535,2026/06/22 14:24:06.950
3864997447.938,979.996,888.095,1012.775,756.54,297.58,43155,291.018,10136,0.425,144079.244,18955.921,99691,12,0.535,2026/06/22 14:24:07.938
3864997448.944,945.454,857.311,987.555,756.07,297.58,44279,291.018,10136,0.434,144079.244,18955.921,103327,12,0.535,2026/06/22 14:24:08.938
3864997449.936,975.549,879.792,1009.524,756.07,297.59,43232,291.018,10136,0.426,144079.244,18955.921,99519,12,0.535,2026/06/22 14:24:09.938
3864997450.943,1060.758,967.859,1071.726,755.87,297.58,40690,291.018,10136,0.406,144079.244,18955.921,92296,12,0.535,2026/06/22 14:24:10.938
3864997451.951,1154.697,1060.222,1140.304,756.18,297.58,38606,291.018,10136,0.384,144079.244,18955.921,85246,12,0.535,2026/06/22 14:24:11.938
3864997452.939,1186.496,1073.995,1163.517,756.18,297.58,37371,291.018,10136,0.377,144079.244,18955.921,80391,12,0.535,2026/06/22 14:24:12.937
3864997453.944,1190.163,1081.835,1166.192,755.87,297.58,37506,291.018,10136,0.376,144079.244,18955.921,80902,12,0.535,2026/06/22 14:24:13.938
3864997454.944,1221.109,1107.976,1188.784,756.07,297.59,36803,291.018,10136,0.370,144079.244,18955.921,78292,12,0.535,2026/06/22 14:24:14.941
3864997455.937,1222.212,1112.228,1189.589,756.18,297.59,36790,291.018,10136,0.369,144079.244,18955.921,78457,12,0.535,2026/06/22 14:24:15.937
3864997456.954,1236.806,1119.842,1200.246,756.54,297.59,36518,291.018,10136,0.366,144079.244,18955.921,77039,12,0.535,2026/06/22 14:24:16.954
3864997457.936,1239.395,1123.214,1202.133,756.18,297.59,36501,291.018,10136,0.366,144079.244,18955.921,76993,12,0.535,2026/06/22 14:24:17.937
3864997458.940,1260.509,1145.961,1217.545,756.07,297.59,36056,291.018,10136,0.361,144079.244,18955.921,75642,12,0.535,2026/06/22 14:24:18.937
3864997459.936,1198.392,1089.376,1172.200,756.18,297.59,37352,291.018,10136,0.375,144079.244,18955.921,80318,12,0.535,2026/06/22 14:24:19.937
3864997460.943,1220.663,1116.327,1188.460,756.33,297.58,36948,291.018,10136,0.370,144079.244,18955.921,79229,12,0.535,2026/06/22 14:24:20.944
3864997461.952,1260.222,1150.102,1217.338,756.33,297.58,36101,291.018,10136,0.361,144079.244,18955.921,76033,12,0.535,2026/06/22 14:24:21.953
3864997462.935,1228.876,1118.700,1194.455,756.18,297.57,36755,291.018,10136,0.368,144079.244,18955.921,78203,12,0.535,2026/06/22 14:24:22.937
3864997463.937,1230.206,1122.010,1195.426,756.18,297.57,36690,291.018,10136,0.368,144079.244,18955.921,78168,12,0.535,2026/06/22 14:24:23.937
3864997464.936,1284.263,1174.826,1234.884,755.87,297.58,35752,291.018,10136,0.356,144079.244,18955.921,74731,12,0.535,2026/06/22 14:24:24.936
3864997465.939,1234.472,1119.060,1198.537,755.87,297.58,36674,291.018,10136,0.367,144079.244,18955.921,77532,12,0.535,2026/06/22 14:24:25.941
3864997466.939,1253.530,1142.001,1212.452,756.18,297.58,36246,291.018,10136,0.362,144079.244,18955.921,76415,12,0.535,2026/06/22 14:24:26.937
3864997467.940,1254.707,1154.431,1213.312,756.33,297.58,36181,291.018,10136,0.362,144079.244,18955.921,76991,12,0.535,2026/06/22 14:24:27.941
3864997468.939,1213.607,1095.412,1183.308,756.18,297.58,36817,291.018,10136,0.371,144079.244,18955.921,78148,12,0.535,2026/06/22 14:24:28.937
3864997469.939,1228.286,1121.035,1194.023,756.07,297.58,36663,291.018,10136,0.368,144079.244,18955.921,78224,12,0.535,2026/06/22 14:24:29.937
3864997470.939,1221.589,1111.126,1189.136,756.33,297.58,36958,291.018,10136,0.369,144079.244,18955.921,78797,12,0.535,2026/06/22 14:24:30.936
3864997471.936,1238.085,1123.088,1201.178,756.33,297.58,36434,291.018,10136,0.366,144079.244,18955.921,76964,12,0.535,2026/06/22 14:24:31.937
3864997472.953,1217.109,1110.251,1185.862,755.87,297.59,37030,291.018,10136,0.370,144079.244,18955.921,79317,12,0.535,2026/06/22 14:24:32.953
3864997473.941,1220.212,1114.085,1188.127,755.87,297.59,36701,291.018,10136,0.370,144079.244,18955.921,78586,12,0.535,2026/06/22 14:24:33.943
3864997474.938,1180.559,1068.416,1159.182,756.07,297.58,37558,291.018,10136,0.378,144079.244,18955.921,80962,12,0.535,2026/06/22 14:24:34.937
3864997475.936,1230.540,1129.644,1195.669,756.18,297.58,36728,291.018,10136,0.367,144079.244,18955.921,78744,12,0.535,2026/06/22 14:24:35.936
3864997476.934,1227.301,1120.082,1193.304,756.07,297.58,36708,291.018,10136,0.368,144079.244,18955.921,78347,12,0.535,2026/06/22 14:24:36.936
3864997477.935,1278.841,1166.516,1230.928,756.07,297.58,35640,291.018,10136,0.357,144079.244,18955.921,74453,12,0.535,2026/06/22 14:24:37.936
3864997478.934,1242.956,1127.356,1204.737,756.69,297.58,36287,291.018,10136,0.365,144079.244,18955.921,76493,12,0.535,2026/06/22 14:24:38.936
3864997479.940,1243.549,1142.376,1205.170,756.69,297.58,36591,291.018,10136,0.365,144079.244,18955.921,78095,12,0.535,2026/06/22 14:24:39.938
3864997480.939,1224.886,1112.196,1191.543,756.33,297.58,36829,291.018,10136,0.369,144079.244,18955.921,78285,12,0.535,2026/06/22 14:24:40.940
3864997481.940,1238.052,1121.118,1201.156,756.54,297.58,36431,291.018,10136,0.366,144079.244,18955.921,76827,12,0.535,2026/06/22 14:24:41.941
3864997482.933,1254.602,1151.483,1213.236,756.33,297.58,36222,291.018,10136,0.362,144079.244,18955.921,76893,12,0.535,2026/06/22 14:24:42.936
3864997483.950,1232.634,1114.302,1197.198,756.18,297.58,36486,291.018,10136,0.367,144079.244,18955.921,76980,12,0.535,2026/06/22 14:24:43.953
3864997484.938,1235.075,1116.329,1198.980,756.18,297.58,36509,291.018,10136,0.366,144079.244,18955.921,76941,12,0.535,2026/06/22 14:24:44.936
3864997485.941,1224.994,1113.032,1191.621,756.33,297.59,36686,291.018,10136,0.369,144079.244,18955.921,78029,12,0.535,2026/06/22 14:24:45.944
3864997486.933,1221.202,1109.293,1188.854,756.33,297.58,36887,291.018,10136,0.369,144079.244,18955.921,78554,12,0.535,2026/06/22 14:24:46.940
3864997487.933,1238.420,1133.216,1201.417,755.71,297.58,36467,291.018,10136,0.366,144079.244,18955.921,77690,12,0.535,2026/06/22 14:24:47.936
3864997488.952,1237.513,1126.836,1200.759,756.18,297.58,36399,291.018,10136,0.366,144079.244,18955.921,77197,12,0.535,2026/06/22 14:24:48.956
3864997489.935,1248.227,1138.746,1208.580,756.18,297.58,36318,291.018,10136,0.364,144079.244,18955.921,76837,12,0.535,2026/06/22 14:24:49.935
3864997490.938,1247.643,1132.065,1208.155,756.33,297.58,36229,291.018,10136,0.364,144079.244,18955.921,76257,12,0.535,2026/06/22 14:24:50.935
3864997491.933,1227.431,1123.143,1193.397,755.87,297.58,36589,291.018,10136,0.368,144079.244,18955.921,78292,12,0.535,2026/06/22 14:24:51.936
3864997492.932,1229.000,1110.131,1194.545,756.18,297.58,36675,291.018,10136,0.368,144079.244,18955.921,77430,12,0.535,2026/06/22 14:24:52.935
3864997493.950,1235.588,1123.920,1199.354,756.18,297.58,36544,291.018,10136,0.366,144079.244,18955.921,77485,12,0.535,2026/06/22 14:24:53.954
3864997494.935,1223.426,1115.263,1190.476,756.18,297.58,36592,291.018,10136,0.369,144079.244,18955.921,78131,12,0.535,2026/06/22 14:24:54.935
3864997495.933,1236.350,1123.968,1199.909,756.07,297.58,36557,291.018,10136,0.366,144079.244,18955.921,77445,12,0.535,2026/06/22 14:24:55.937
3864997496.936,1267.709,1153.833,1222.801,756.07,297.58,36078,291.018,10136,0.359,144079.244,18955.921,75551,12,0.535,2026/06/22 14:24:56.936
3864997497.932,1241.972,1129.550,1204.018,756.69,297.58,36411,291.018,10136,0.365,144079.244,18955.921,76993,12,0.535,2026/06/22 14:24:57.937
3864997498.935,1214.326,1102.705,1183.832,756.07,297.58,36897,291.018,10136,0.371,144079.244,18955.921,78765,12,0.535,2026/06/22 14:24:58.935
3864997499.937,1249.474,1136.919,1209.491,756.18,297.58,36341,291.018,10136,0.363,144079.244,18955.921,76649,12,0.535,2026/06/22 14:24:59.944
3864997500.937,1242.715,1137.069,1204.557,756.18,297.58,36338,291.018,10136,0.365,144079.244,18955.921,77276,12,0.535,2026/06/22 14:25:00.936
3864997501.931,1248.006,1135.090,1208.419,756.18,297.58,36262,291.018,10136,0.364,144079.244,18955.921,76495,12,0.535,2026/06/22 14:25:01.936
3864997502.936,1223.935,1102.737,1190.847,756.07,297.58,36815,291.018,10136,0.369,144079.244,18955.921,77686,12,0.535,2026/06/22 14:25:02.935
3864997503.933,1226.882,1121.737,1192.998,756.07,297.58,36642,291.018,10136,0.368,144079.244,18955.921,78360,12,0.535,2026/06/22 14:25:03.937
3864997504.931,1226.298,1115.857,1192.573,756.33,297.59,36903,291.018,10136,0.368,144079.244,18955.921,78564,12,0.535,2026/06/22 14:25:04.938
3864997505.931,1201.287,1085.513,1174.314,756.07,297.58,37206,291.018,10136,0.374,144079.244,18955.921,79444,12,0.535,2026/06/22 14:25:05.945
3864997506.936,1232.015,1129.041,1196.745,756.07,297.59,36822,291.018,10136,0.367,144079.244,18955.921,78764,12,0.535,2026/06/22 14:25:06.944
3864997507.931,1251.103,1133.918,1210.679,756.07,297.58,36281,291.018,10136,0.363,144079.244,18955.921,76174,12,0.535,2026/06/22 14:25:07.937
3864997508.935,1251.496,1135.693,1210.968,756.33,297.58,36291,291.018,10136,0.363,144079.244,18955.921,76277,12,0.535,2026/06/22 14:25:08.941
3864997509.944,1209.711,1100.826,1180.465,756.33,297.58,37225,291.018,10136,0.372,144079.244,18955.921,79775,12,0.535,2026/06/22 14:25:09.952
3864997510.935,1223.375,1119.109,1190.435,755.71,297.58,36792,291.018,10136,0.369,144079.244,18955.921,78831,12,0.535,2026/06/22 14:25:10.935
3864997511.933,1213.297,1105.506,1183.081,756.18,297.58,37064,291.018,10136,0.371,144079.244,18955.921,79419,12,0.535,2026/06/22 14:25:11.941
3864997512.937,1252.650,1135.570,1211.808,756.07,297.58,36243,291.018,10136,0.363,144079.244,18955.921,76063,12,0.535,2026/06/22 14:25:12.942
3864997513.936,1287.305,1169.491,1237.107,756.18,297.58,35641,291.018,10136,0.355,144079.244,18955.921,73897,12,0.535,2026/06/22 14:25:13.934
3864997514.946,1332.124,1215.402,1269.827,756.33,297.58,34527,291.018,10136,0.346,144079.244,18955.921,70542,12,0.535,2026/06/22 14:25:14.953
3864997515.930,1378.582,1266.979,1303.741,756.33,297.58,33907,291.018,10136,0.336,144079.244,18955.921,68382,12,0.535,2026/06/22 14:25:15.935
3864997516.934,1381.720,1259.893,1306.034,756.54,297.58,33601,291.018,10136,0.336,144079.244,18955.921,67145,12,0.535,2026/06/22 14:25:16.934
3864997517.934,1365.494,1247.854,1294.183,755.87,297.59,34044,291.018,10136,0.339,144079.244,18955.921,68667,12,0.535,2026/06/22 14:25:17.937
3864997518.933,1330.306,1207.866,1268.494,755.71,297.57,34473,291.018,10136,0.346,144079.244,18955.921,70149,12,0.535,2026/06/22 14:25:18.934
3864997519.947,1350.824,1238.728,1283.475,756.07,297.58,34313,291.018,10136,0.342,144079.244,18955.921,69892,12,0.535,2026/06/22 14:25:19.951
3864997520.930,1342.677,1216.842,1277.529,756.18,297.58,34285,291.018,10136,0.344,144079.244,18955.921,69269,12,0.535,2026/06/22 14:25:20.934
3864997521.930,1393.262,1278.130,1314.455,756.07,297.58,33652,291.018,10136,0.333,144079.244,18955.921,67307,12,0.535,2026/06/22 14:25:21.934
3864997522.934,1353.060,1232.935,1285.109,756.18,297.58,34080,291.018,10136,0.342,144079.244,18955.921,68916,12,0.535,2026/06/22 14:25:22.934
3864997523.928,1331.361,1205.996,1269.265,755.87,297.59,34341,291.018,10136,0.346,144079.244,18955.921,69687,12,0.535,2026/06/22 14:25:23.938
3864997524.929,1310.737,1185.324,1254.212,756.18,297.59,34959,291.018,10136,0.350,144079.244,18955.921,71448,12,0.535,2026/06/22 14:25:24.934
3864997525.937,1351.386,1228.326,1283.886,756.18,297.58,34240,291.018,10136,0.342,144079.244,18955.921,69118,12,0.535,2026/06/22 14:25:25.944
3864997526.933,1359.382,1237.918,1289.723,756.18,297.58,33941,291.018,10136,0.340,144079.244,18955.921,68404,12,0.535,2026/06/22 14:25:26.939
3864997527.929,1321.025,1194.870,1261.725,756.33,297.58,34738,291.018,10136,0.348,144079.244,18955.921,70701,12,0.535,2026/06/22 14:25:27.934
3864997528.932,1364.593,1236.439,1293.527,756.07,297.58,33678,291.018,10136,0.339,144079.244,18955.921,67384,12,0.535,2026/06/22 14:25:28.933
