% CAPS-DAQ Version = 1.8.10
% CAPS software (c) Aerodyne Research, Inc.
% version: 0.10.10
% os: 3.10.17-1.0.0-technologic+g86f7675
% Serial Number: 225001
% Auto. Baseline  is   Off
% Auto. Baseline Interval = 0 HOURS 15 MINUTES
% Autosave  is   On
% Autosave Interval = 00 HOURS 01 MINUTES , starting 00 HOURS 01 MINUTES
% Divisors :  588 589 692664 294
% Mean Frequency = 16992.4
% IF Frequency = 28.874
% Exact Sample Time = .90
%             0            0           82            1
%           742           17           15           10
%            40            3            5            3
%           188          131           99          700
%             0           77   1.4100e+01          100
%    5.0000e+00            0            0            0
%    7.9000e-01   3.6781e+02   0.0000e+00   1.2799e+01
%             0          111           25       225001
%    1.3147e+05            0   0.0000e+00   2.2913e+05
%    3.8061e+02   1.0000e+00           16         DHCP
%    10.80.0.47  caps-225001            0            0
%             0   2.9962e+05   7.5672e+02   1.1017e+00
%    0.0000e+00   0.0000e+00   0.0000e+00         2000
%           -20          588           17            5
%             0            0          156           13
%             0          294   1.9200e+00   5.2500e+00
%             1 2018-6-27_at_13:09   9.7141e-01 2018-6-27_at_13:05
%    2.0616e+00   2017-09-01  -1.0972e+01  01-Jan-1970
%   -1.1177e-35  08-Mar-2016  -3.6882e-22  01-Jan-1970
%    0.0000e+00   1.0000e+00   0.0000e+00   9.6000e-01
%             0            0
IgorTime,Extinction,Loss,Pressure,Temperature,Signal,Span,Status,LastBaseline,Timestamp
3831984283.105,248.043,577.735,755.49,300.70,86045,0.79,10125,369.049,2025/06/05 16:04:44.589
3831984284.106,252.307,581.115,756.16,300.70,85902,0.79,10125,369.049,2025/06/05 16:04:45.589
3831984285.105,254.436,582.791,755.85,300.70,85649,0.79,10125,369.049,2025/06/05 16:04:46.589
3831984286.106,255.768,583.844,755.85,300.70,85596,0.79,10125,369.049,2025/06/05 16:04:47.589
3831984287.123,254.895,583.156,755.95,300.70,85604,0.79,10125,369.049,2025/06/05 16:04:48.619
3831984288.106,255.701,583.796,756.16,300.70,85740,0.79,10125,369.049,2025/06/05 16:04:49.606
3831984289.106,253.793,582.291,756.31,300.70,85681,0.79,10125,369.049,2025/06/05 16:04:50.606
3831984290.106,255.818,583.880,755.64,300.70,85505,0.79,10125,369.049,2025/06/05 16:04:51.589
3831984291.108,253.795,582.287,755.95,300.70,85583,0.79,10125,369.049,2025/06/05 16:04:52.606
3831984292.121,251.621,580.576,756.31,300.70,85850,0.79,10125,369.049,2025/06/05 16:04:53.619
3831984293.106,252.777,581.486,756.16,300.70,85802,0.79,10125,369.049,2025/06/05 16:04:54.604
3831984294.105,255.476,583.621,756.31,300.70,85440,0.79,10125,369.049,2025/06/05 16:04:55.589
3831984295.105,254.643,582.952,755.64,300.70,85478,0.79,10125,369.049,2025/06/05 16:04:56.589
3831984296.109,255.236,583.438,756.73,300.70,85687,0.79,10125,369.049,2025/06/05 16:04:57.607
3831984297.104,250.869,579.976,755.95,300.70,85874,0.79,10125,369.049,2025/06/05 16:04:58.601
3831984298.106,252.139,580.985,756.31,300.70,85625,0.79,10125,369.049,2025/06/05 16:04:59.603
3831984299.107,255.987,584.018,755.95,300.70,85511,0.79,10125,369.049,2025/06/05 16:05:00.608
3831984300.106,256.040,584.059,755.85,300.70,85257,0.79,10125,369.049,2025/06/05 16:05:01.603
3831984301.105,262.601,589.247,756.16,300.70,84846,0.79,10125,369.049,2025/06/05 16:05:02.589
3831984302.105,272.899,597.385,756.31,300.70,83730,0.79,10125,369.049,2025/06/05 16:05:03.606
3831984303.111,282.346,604.846,756.16,300.70,82438,0.79,10125,369.049,2025/06/05 16:05:04.606
3831984304.111,291.054,611.714,755.49,300.70,81657,0.79,10125,369.049,2025/06/05 16:05:05.608
3831984305.106,293.718,613.834,756.42,300.70,81321,0.79,10125,369.049,2025/06/05 16:05:06.589
3831984306.106,293.224,613.442,756.31,300.70,81337,0.79,10125,369.049,2025/06/05 16:05:07.604
3831984307.106,294.335,614.317,756.16,300.70,81409,0.79,10125,369.049,2025/06/05 16:05:08.605
3831984308.110,293.978,614.027,755.64,300.70,81345,0.79,10125,369.049,2025/06/05 16:05:09.607
3831984309.106,290.776,611.508,756.31,300.70,81503,0.79,10125,369.049,2025/06/05 16:05:10.592
3831984310.106,289.578,610.548,755.49,300.70,81546,0.79,10125,369.049,2025/06/05 16:05:11.590
3831984311.105,290.417,611.225,756.31,300.70,81542,0.79,10125,369.049,2025/06/05 16:05:12.589
3831984312.109,291.466,612.051,756.16,300.70,81419,0.79,10125,369.049,2025/06/05 16:05:13.622
3831984313.106,291.812,612.327,756.31,300.70,81489,0.79,10125,369.049,2025/06/05 16:05:14.606
3831984314.105,293.651,613.772,755.85,300.70,81249,0.79,10125,369.049,2025/06/05 16:05:15.604
3831984315.106,290.894,611.595,755.95,300.70,81427,0.79,10125,369.049,2025/06/05 16:05:16.604
3831984316.106,293.669,613.796,756.42,300.70,81304,0.79,10125,369.049,2025/06/05 16:05:17.604
3831984317.105,290.337,611.150,755.64,300.70,81367,0.79,10125,369.049,2025/06/05 16:05:18.605
3831984318.106,291.207,611.842,755.95,300.70,81625,0.79,10125,369.049,2025/06/05 16:05:19.604
3831984319.105,289.538,610.524,755.95,300.70,81677,0.79,10125,369.049,2025/06/05 16:05:20.604
3831984320.109,290.664,611.425,756.62,300.70,81501,0.79,10125,369.049,2025/06/05 16:05:21.607
3831984321.110,294.766,614.652,755.85,300.70,81280,0.79,10125,369.049,2025/06/05 16:05:22.606
3831984322.104,298.522,617.628,756.31,300.70,81070,0.79,10125,369.049,2025/06/05 16:05:23.601
3831984323.106,293.520,613.668,755.85,300.70,81130,0.79,10125,369.049,2025/06/05 16:05:24.603
3831984324.105,291.109,611.769,756.16,300.69,81272,0.79,10125,369.049,2025/06/05 16:05:25.604
3831984325.105,294.886,614.753,756.16,300.70,81293,0.79,10125,369.049,2025/06/05 16:05:26.603
3831984326.105,294.260,614.254,755.95,300.70,81239,0.79,10125,369.049,2025/06/05 16:05:27.603
3831984327.104,291.747,612.277,756.42,300.70,81350,0.79,10125,369.049,2025/06/05 16:05:28.600
3831984328.105,293.060,613.306,755.95,300.70,81310,0.79,10125,369.049,2025/06/05 16:05:29.603
3831984329.105,296.343,615.908,756.42,300.70,81154,0.79,10125,369.049,2025/06/05 16:05:30.603
3831984330.105,292.568,612.913,755.64,300.70,81157,0.79,10125,369.049,2025/06/05 16:05:31.603
3831984331.105,294.333,614.311,755.85,300.70,81193,0.79,10125,369.049,2025/06/05 16:05:32.603
3831984332.106,290.829,611.539,755.64,300.70,81518,0.79,10125,369.049,2025/06/05 16:05:33.604
3831984333.105,287.454,608.885,756.42,300.70,81612,0.79,10125,369.049,2025/06/05 16:05:34.604
3831984334.106,293.293,613.486,755.64,300.70,81660,0.79,10125,369.049,2025/06/05 16:05:35.604
3831984335.105,292.039,612.506,756.31,300.69,81744,0.79,10125,369.049,2025/06/05 16:05:36.603
3831984336.107,291.753,612.280,756.31,300.70,81532,0.79,10125,369.049,2025/06/05 16:05:37.604
3831984337.109,291.762,612.284,756.16,300.70,81539,0.79,10125,369.049,2025/06/05 16:05:38.618
3831984338.107,294.759,614.655,756.31,300.70,81353,0.79,10125,369.049,2025/06/05 16:05:39.604
3831984339.105,295.832,615.491,755.64,300.70,81135,0.79,10125,369.049,2025/06/05 16:05:40.604
3831984340.104,296.208,615.801,756.42,300.70,81242,0.79,10125,369.049,2025/06/05 16:05:41.600
3831984341.105,290.602,611.360,755.64,300.70,81526,0.79,10125,369.049,2025/06/05 16:05:42.603
3831984342.104,292.374,612.773,756.42,300.70,81553,0.79,10125,369.049,2025/06/05 16:05:43.602
3831984343.104,289.378,610.397,755.95,300.70,81732,0.79,10125,369.049,2025/06/05 16:05:44.592
3831984344.105,289.865,610.790,756.42,300.70,81841,0.79,10125,369.049,2025/06/05 16:05:45.603
3831984345.108,295.628,615.328,755.49,300.70,81272,0.79,10125,369.049,2025/06/05 16:05:46.605
3831984346.105,297.514,616.828,756.16,300.70,80901,0.79,10125,369.049,2025/06/05 16:05:47.604
3831984347.105,298.980,617.982,755.95,300.71,80671,0.79,10125,369.049,2025/06/05 16:05:48.606
3831984348.105,306.711,624.083,755.49,300.70,80008,0.79,10125,369.049,2025/06/05 16:05:49.603
3831984349.106,314.025,629.873,756.16,300.70,79283,0.79,10125,369.049,2025/06/05 16:05:50.604
3831984350.106,321.747,635.973,756.16,300.70,78507,0.79,10125,369.049,2025/06/05 16:05:51.604
3831984351.106,326.958,640.092,756.31,300.70,78178,0.79,10125,369.049,2025/06/05 16:05:52.604
3831984352.105,324.230,637.931,755.95,300.70,78161,0.79,10125,369.049,2025/06/05 16:05:53.603
3831984353.109,326.799,639.971,756.62,300.70,78080,0.79,10125,369.049,2025/06/05 16:05:54.605
3831984354.107,326.799,639.955,755.64,300.70,77976,0.79,10125,369.049,2025/06/05 16:05:55.607
3831984355.110,328.900,641.615,755.64,300.70,77995,0.79,10125,369.049,2025/06/05 16:05:56.608
3831984356.105,327.454,640.484,756.31,300.70,77859,0.79,10125,369.049,2025/06/05 16:05:57.604
3831984357.105,330.592,642.963,756.31,300.70,77655,0.79,10125,369.049,2025/06/05 16:05:58.605
3831984358.106,333.362,645.148,756.16,300.70,77571,0.79,10125,369.049,2025/06/05 16:05:59.604
3831984359.106,332.040,644.104,756.16,300.70,77498,0.79,10125,369.049,2025/06/05 16:06:00.604
3831984360.106,334.345,645.928,756.31,300.70,77295,0.79,10125,369.049,2025/06/05 16:06:01.604
3831984361.106,335.215,646.609,755.95,300.70,77266,0.79,10125,369.049,2025/06/05 16:06:02.604
3831984362.105,337.350,648.296,755.95,300.70,77401,0.79,10125,369.049,2025/06/05 16:06:03.605
3831984363.106,329.736,642.275,755.64,300.70,77530,0.79,10125,369.049,2025/06/05 16:06:04.604
3831984364.105,330.990,643.269,755.85,300.70,77405,0.79,10125,369.049,2025/06/05 16:06:05.605
3831984365.105,330.352,642.765,755.85,300.70,77582,0.79,10125,369.049,2025/06/05 16:06:06.603
3831984366.105,335.735,647.026,756.31,300.70,77490,0.79,10125,369.049,2025/06/05 16:06:07.603
3831984367.106,330.289,642.717,755.95,300.69,77543,0.79,10125,369.049,2025/06/05 16:06:08.619
3831984368.106,331.872,643.968,755.95,300.70,77671,0.79,10125,369.049,2025/06/05 16:06:09.603
3831984369.105,331.875,643.976,756.31,300.70,77642,0.79,10125,369.049,2025/06/05 16:06:10.603
3831984370.106,329.586,642.157,755.64,300.70,77749,0.79,10125,369.049,2025/06/05 16:06:11.603
3831984371.108,330.710,643.053,756.16,300.70,77687,0.79,10125,369.049,2025/06/05 16:06:12.604
3831984372.108,335.816,647.079,755.64,300.70,77494,0.79,10125,369.049,2025/06/05 16:06:13.603
3831984373.105,330.701,643.047,756.16,300.70,77468,0.79,10125,369.049,2025/06/05 16:06:14.603
3831984374.106,332.685,644.613,756.16,300.70,77162,0.79,10125,369.049,2025/06/05 16:06:15.603
3831984375.105,339.141,649.710,755.95,300.70,77033,0.79,10125,369.049,2025/06/05 16:06:16.603
3831984376.105,337.157,648.141,755.85,300.70,77269,0.79,10125,369.049,2025/06/05 16:06:17.604
3831984377.105,328.915,641.636,756.16,300.70,77637,0.79,10125,369.049,2025/06/05 16:06:18.605
3831984378.110,329.282,641.914,755.49,300.70,77754,0.79,10125,369.049,2025/06/05 16:06:19.605
3831984379.105,331.902,643.990,755.85,300.70,77498,0.79,10125,369.049,2025/06/05 16:06:20.602
3831984380.105,333.003,644.861,755.95,300.70,77545,0.79,10125,369.049,2025/06/05 16:06:21.603
3831984381.106,331.557,643.719,755.95,300.70,77555,0.79,10125,369.049,2025/06/05 16:06:22.603
3831984382.106,331.532,643.703,756.16,300.70,77587,0.79,10125,369.049,2025/06/05 16:06:23.618
3831984383.106,331.471,643.654,756.16,300.71,77547,0.79,10125,369.049,2025/06/05 16:06:24.603
3831984384.110,329.735,642.295,756.88,300.70,77628,0.79,10125,369.049,2025/06/05 16:06:25.603
3831984385.104,331.105,643.378,756.88,300.70,77498,0.79,10125,369.049,2025/06/05 16:06:26.603
3831984386.105,339.037,649.623,755.64,300.70,77356,0.79,10125,369.049,2025/06/05 16:06:27.603
3831984387.106,331.212,643.446,755.95,300.70,77382,0.79,10125,369.049,2025/06/05 16:06:28.623
3831984388.110,334.137,645.760,756.16,300.70,77341,0.79,10125,369.049,2025/06/05 16:06:29.605
3831984389.104,331.182,643.421,755.85,300.70,77403,0.79,10125,369.049,2025/06/05 16:06:30.601
3831984390.105,331.731,643.860,756.16,300.70,77368,0.79,10125,369.049,2025/06/05 16:06:31.605
3831984391.105,333.651,645.368,755.64,300.70,77374,0.79,10125,369.049,2025/06/05 16:06:32.603
3831984392.104,328.033,640.946,756.62,300.70,77508,0.79,10125,369.049,2025/06/05 16:06:33.602
3831984393.110,332.696,644.617,755.85,300.70,77363,0.79,10125,369.049,2025/06/05 16:06:34.603
3831984394.106,334.275,645.870,756.16,300.70,77288,0.79,10125,369.049,2025/06/05 16:06:35.603
3831984395.106,334.043,645.686,756.16,300.70,77343,0.79,10125,369.049,2025/06/05 16:06:36.603
3831984396.106,333.767,645.465,755.95,300.70,77271,0.79,10125,369.049,2025/06/05 16:06:37.604
3831984397.105,335.961,647.202,756.16,300.70,77174,0.79,10125,369.049,2025/06/05 16:06:38.603
3831984398.104,334.097,645.723,755.85,300.71,77250,0.79,10125,369.049,2025/06/05 16:06:39.602
3831984399.104,331.925,644.010,755.95,300.69,77376,0.79,10125,369.049,2025/06/05 16:06:40.602
3831984400.104,333.125,644.956,755.85,300.70,77507,0.79,10125,369.049,2025/06/05 16:06:41.602
3831984401.105,329.464,642.072,756.31,300.70,77678,0.79,10125,369.049,2025/06/05 16:06:42.603
3831984402.104,326.997,640.120,756.16,300.70,77977,0.79,10125,369.049,2025/06/05 16:06:43.602
3831984403.104,310.077,626.756,756.31,300.70,79536,0.79,10125,369.049,2025/06/05 16:06:44.601
3831984404.107,286.260,607.927,755.49,300.70,81925,0.79,10125,369.049,2025/06/05 16:06:45.604
3831984405.106,264.391,590.664,756.31,300.70,84701,0.79,10125,369.049,2025/06/05 16:06:46.602
3831984406.105,241.881,572.873,755.85,300.70,87208,0.79,10125,369.049,2025/06/05 16:06:47.602
3831984407.105,227.270,561.331,755.85,300.70,88945,0.79,10125,369.049,2025/06/05 16:06:48.603
3831984408.105,219.365,555.087,755.95,300.70,89709,0.79,10125,369.049,2025/06/05 16:06:49.603
3831984409.105,219.150,554.921,756.16,300.70,89853,0.79,10125,369.049,2025/06/05 16:06:50.602
3831984410.105,214.400,551.171,756.31,300.70,90262,0.79,10125,369.049,2025/06/05 16:06:51.602
3831984411.104,216.596,552.895,755.64,300.70,90191,0.79,10125,369.049,2025/06/05 16:06:52.602
3831984412.105,218.847,554.678,755.95,300.70,90222,0.79,10125,369.049,2025/06/05 16:06:53.602
3831984413.105,217.498,553.603,755.38,300.70,90314,0.79,10125,369.049,2025/06/05 16:06:54.602
3831984414.104,213.852,550.730,755.85,300.70,90589,0.79,10125,369.049,2025/06/05 16:06:55.602
3831984415.105,214.823,551.502,756.16,300.70,90422,0.79,10125,369.049,2025/06/05 16:06:56.602
3831984416.104,218.600,554.486,756.16,300.70,90219,0.79,10125,369.049,2025/06/05 16:06:57.602
3831984417.104,217.436,553.558,755.64,300.71,90392,0.79,10125,369.049,2025/06/05 16:06:58.602
3831984418.105,215.857,552.316,755.95,300.71,90347,0.79,10125,369.049,2025/06/05 16:06:59.603
3831984419.105,213.964,550.820,755.95,300.70,90612,0.79,10125,369.049,2025/06/05 16:07:00.602
3831984420.106,212.305,549.508,755.85,300.69,90960,0.79,10125,369.049,2025/06/05 16:07:01.602
3831984421.108,214.006,550.852,755.85,300.70,90580,0.79,10125,369.049,2025/06/05 16:07:02.603
3831984422.107,216.122,552.520,755.64,300.70,90430,0.79,10125,369.049,2025/06/05 16:07:03.617
3831984423.107,215.795,552.275,756.42,300.70,90464,0.79,10125,369.049,2025/06/05 16:07:04.601
3831984424.107,217.352,553.501,756.16,300.70,90241,0.79,10125,369.049,2025/06/05 16:07:05.602
3831984425.107,217.708,553.784,756.31,300.70,90052,0.79,10125,369.049,2025/06/05 16:07:06.601
3831984426.107,214.242,551.035,755.64,300.70,90234,0.79,10125,369.049,2025/06/05 16:07:07.602
3831984427.106,213.979,550.831,755.85,300.70,90382,0.79,10125,369.049,2025/06/05 16:07:08.618
3831984428.107,214.804,551.491,756.31,300.70,90432,0.79,10125,369.049,2025/06/05 16:07:09.601
3831984429.107,213.399,550.369,755.64,300.70,90684,0.79,10125,369.049,2025/06/05 16:07:10.602
3831984430.107,214.835,551.515,756.31,300.70,90627,0.79,10125,369.049,2025/06/05 16:07:11.601
3831984431.107,213.270,550.265,755.49,300.70,90812,0.79,10125,369.049,2025/06/05 16:07:12.600
3831984432.107,214.799,551.488,756.42,300.70,90630,0.79,10125,369.049,2025/06/05 16:07:13.619
3831984433.108,214.447,551.208,756.31,300.71,90665,0.79,10125,369.049,2025/06/05 16:07:14.601
3831984434.106,213.517,550.475,756.42,300.69,90564,0.79,10125,369.049,2025/06/05 16:07:15.601
3831984435.107,216.338,552.688,755.49,300.70,90463,0.79,10125,369.049,2025/06/05 16:07:16.605
3831984436.106,211.772,549.095,756.31,300.70,90674,0.79,10125,369.049,2025/06/05 16:07:17.601
3831984437.108,211.478,548.847,755.38,300.70,90631,0.79,10125,369.049,2025/06/05 16:07:18.619
3831984438.110,213.656,550.581,756.16,300.70,90665,0.79,10125,369.049,2025/06/05 16:07:19.601
3831984439.105,213.820,550.710,756.16,300.70,90847,0.79,10125,369.049,2025/06/05 16:07:20.602
3831984440.105,212.720,549.845,756.31,300.68,90783,0.79,10125,369.049,2025/06/05 16:07:21.601
3831984441.105,210.591,548.143,755.18,300.70,90568,0.79,10125,369.049,2025/06/05 16:07:22.601
3831984442.105,214.245,551.051,756.42,300.70,90553,0.79,10125,369.049,2025/06/05 16:07:23.601
3831984443.106,214.971,551.611,755.64,300.70,90599,0.79,10125,369.049,2025/06/05 16:07:24.601
3831984444.106,215.283,551.863,755.95,300.70,90491,0.79,10125,369.049,2025/06/05 16:07:25.601
3831984445.106,211.640,548.985,755.95,300.70,90734,0.79,10125,369.049,2025/06/05 16:07:26.601
3831984446.106,209.372,547.199,756.31,300.70,91087,0.79,10125,369.049,2025/06/05 16:07:27.601
3831984447.106,212.576,549.724,755.95,300.70,90960,0.79,10125,369.049,2025/06/05 16:07:28.618
3831984448.106,212.651,549.778,755.64,300.70,90792,0.79,10125,369.049,2025/06/05 16:07:29.601
3831984449.106,210.979,548.468,756.31,300.70,90613,0.79,10125,369.049,2025/06/05 16:07:30.600
3831984450.107,213.691,550.595,755.38,300.70,90488,0.79,10125,369.049,2025/06/05 16:07:31.601
3831984451.106,213.710,550.620,755.95,300.70,90585,0.79,10125,369.049,2025/06/05 16:07:32.600
3831984452.106,210.915,548.412,755.95,300.70,90813,0.79,10125,369.049,2025/06/05 16:07:33.617
3831984453.106,212.940,550.019,756.42,300.70,90850,0.79,10125,369.049,2025/06/05 16:07:34.600
3831984454.108,210.797,548.311,755.49,300.70,91249,0.79,10125,369.049,2025/06/05 16:07:35.601
3831984455.110,200.514,540.206,756.62,300.70,92441,0.79,10125,369.049,2025/06/05 16:07:36.600
3831984456.106,157.498,506.210,755.85,300.71,98638,0.79,10125,369.049,2025/06/05 16:07:37.600
3831984457.107,91.183,453.821,755.85,300.70,110074,0.79,10125,369.049,2025/06/05 16:07:38.617
3831984458.106,46.616,418.619,756.16,300.70,119273,0.79,10125,369.049,2025/06/05 16:07:39.605
3831984459.105,24.194,400.897,755.64,300.70,124281,0.79,10125,369.049,2025/06/05 16:07:40.603
3831984460.106,13.797,392.694,756.31,300.70,127076,0.79,10125,369.049,2025/06/05 16:07:41.605
3831984461.106,9.236,389.084,755.85,300.70,128647,0.79,10125,369.049,2025/06/05 16:07:42.600
3831984462.106,7.477,387.699,756.16,300.70,129231,0.79,10125,369.049,2025/06/05 16:07:43.617
3831984463.106,4.609,385.431,755.95,300.69,129820,0.79,10125,369.049,2025/06/05 16:07:44.600
3831984464.106,2.401,383.684,755.85,300.70,130285,0.79,10125,369.049,2025/06/05 16:07:45.605
3831984465.106,2.351,383.650,756.16,300.70,130296,0.79,10125,369.049,2025/06/05 16:07:46.600
3831984466.106,2.226,383.543,755.64,300.70,130383,0.79,10125,369.049,2025/06/05 16:07:47.599
3831984467.106,1.053,382.624,756.16,300.70,130443,0.79,10125,369.049,2025/06/05 16:07:48.621
3831984468.106,2.284,383.584,755.38,300.70,130548,0.79,10125,369.049,2025/06/05 16:07:49.600
3831984469.106,1.650,383.099,756.31,300.70,130612,0.79,10125,369.049,2025/06/05 16:07:50.600
3831984470.109,1.380,382.877,755.85,300.70,130652,0.79,10125,369.049,2025/06/05 16:07:51.601
3831984471.109,1.194,382.736,756.16,300.70,130675,0.79,10125,369.049,2025/06/05 16:07:52.603
3831984472.106,1.162,382.702,755.64,300.70,130730,0.79,10125,369.049,2025/06/05 16:07:53.621
3831984473.109,0.653,382.311,756.31,300.70,130795,0.79,10125,369.049,2025/06/05 16:07:54.602
3831984474.106,1.387,382.877,755.49,300.70,130825,0.79,10125,369.049,2025/06/05 16:07:55.600
3831984475.106,0.151,381.908,755.95,300.70,130821,0.79,10125,369.049,2025/06/05 16:07:56.600
3831984476.106,0.170,381.926,756.16,300.70,130856,0.79,10125,369.049,2025/06/05 16:07:57.600
3831984477.105,0.616,382.279,756.16,300.70,130909,0.79,10125,369.049,2025/06/05 16:07:58.599
3831984478.107,-0.145,381.683,756.42,300.70,130863,0.79,10125,369.049,2025/06/05 16:07:59.600
3831984479.106,0.159,381.920,756.31,300.70,130835,0.79,10125,369.049,2025/06/05 16:08:00.599
3831984480.106,1.247,382.780,756.31,300.70,130870,0.79,10125,369.049,2025/06/05 16:08:01.599
3831984481.106,1.355,382.854,755.64,300.70,130857,0.79,10125,369.049,2025/06/05 16:08:02.605
3831984482.107,1.352,382.857,755.95,300.70,130817,0.79,10125,369.049,2025/06/05 16:08:03.615
3831984483.106,1.815,383.226,756.16,300.70,130880,0.79,10125,369.049,2025/06/05 16:08:04.599
3831984484.105,1.231,382.772,756.62,300.70,130842,0.79,10125,369.049,2025/06/05 16:08:05.604
3831984485.106,1.510,382.982,755.95,300.70,130891,0.79,10125,369.049,2025/06/05 16:08:06.600
3831984486.106,-0.135,381.682,755.95,300.70,130908,0.79,10125,369.049,2025/06/05 16:08:07.599
3831984487.106,-0.918,381.064,755.95,300.70,131048,0.79,10125,369.049,2025/06/05 16:08:08.616
3831984488.110,-0.141,381.676,755.85,300.70,130976,0.79,10125,369.049,2025/06/05 16:08:09.600
3831984489.105,-0.345,381.520,756.16,300.70,130980,0.79,10125,369.049,2025/06/05 16:08:10.599
3831984490.105,-0.316,381.543,756.16,300.70,130909,0.79,10125,369.049,2025/06/05 16:08:11.600
3831984491.105,0.259,381.997,756.16,300.70,130898,0.79,10125,369.049,2025/06/05 16:08:12.600
3831984492.105,-0.339,381.521,755.95,300.71,130848,0.79,10125,369.049,2025/06/05 16:08:13.599
3831984493.105,1.180,382.725,756.16,300.70,130852,0.79,10125,369.049,2025/06/05 16:08:14.599
3831984494.105,0.484,382.170,755.85,300.69,130847,0.79,10125,369.049,2025/06/05 16:08:15.599
3831984495.105,0.593,382.256,755.85,300.70,130872,0.79,10125,369.049,2025/06/05 16:08:16.599
3831984496.106,0.209,381.949,755.64,300.70,130884,0.79,10125,369.049,2025/06/05 16:08:17.599
3831984497.106,0.012,381.802,756.16,300.70,130908,0.79,10125,369.049,2025/06/05 16:08:18.615
3831984498.106,-0.226,381.609,755.85,300.69,130877,0.79,10125,369.049,2025/06/05 16:08:19.599
3831984499.106,0.851,382.468,756.31,300.70,130931,0.79,10125,369.049,2025/06/05 16:08:20.606
3831984500.105,0.575,382.242,755.85,300.70,130716,0.79,10125,369.049,2025/06/05 16:08:21.601
3831984501.106,-0.264,381.575,755.64,300.70,130714,0.79,10125,369.049,2025/06/05 16:08:22.600
3831984502.105,0.783,382.408,755.95,300.70,130709,0.79,10125,369.049,2025/06/05 16:08:23.602
3831984503.106,0.326,382.045,755.85,300.70,130937,0.79,10125,369.049,2025/06/05 16:08:24.604
3831984504.109,-0.006,381.784,755.95,300.70,130939,0.79,10125,369.049,2025/06/05 16:08:25.607
3831984505.109,0.741,382.369,755.64,300.70,130915,0.79,10125,369.049,2025/06/05 16:08:26.608
3831984506.105,-0.088,381.725,756.31,300.70,130919,0.79,10125,369.049,2025/06/05 16:08:27.603
3831984507.105,-0.080,381.726,755.95,300.70,130872,0.79,10125,369.049,2025/06/05 16:08:28.598
3831984508.106,0.576,382.249,756.31,300.71,130915,0.79,10125,369.049,2025/06/05 16:08:29.599
3831984509.105,1.645,383.084,755.64,300.70,130919,0.79,10125,369.049,2025/06/05 16:08:30.599
3831984510.106,-0.198,381.636,756.16,300.70,130934,0.79,10125,369.049,2025/06/05 16:08:31.603
3831984511.106,1.286,382.806,755.95,300.69,130966,0.79,10125,369.049,2025/06/05 16:08:32.598
3831984512.106,-0.422,381.454,755.85,300.70,130933,0.79,10125,369.049,2025/06/05 16:08:33.617
3831984513.106,0.343,382.063,756.16,300.70,130944,0.79,10125,369.049,2025/06/05 16:08:34.598
3831984514.106,0.734,382.375,756.31,300.70,130944,0.79,10125,369.049,2025/06/05 16:08:35.599
3831984515.110,-0.512,381.385,755.95,300.70,130926,0.79,10125,369.049,2025/06/05 16:08:36.609
3831984516.106,-0.497,381.395,755.85,300.70,130930,0.79,10125,369.049,2025/06/05 16:08:37.598
3831984517.106,0.898,382.502,756.16,300.70,130912,0.79,10125,369.049,2025/06/05 16:08:38.615
3831984518.109,0.986,382.560,755.49,300.71,130958,0.79,10125,369.049,2025/06/05 16:08:39.607
3831984519.105,1.765,383.183,755.95,300.70,130886,0.79,10125,369.049,2025/06/05 16:08:40.599
3831984520.103,-0.238,381.596,755.64,300.70,130955,0.79,10125,369.049,2025/06/05 16:08:41.598
3831984521.097,NaN,NaN,755.64,300.70,268653,0.79,31025,369.049,2025/06/05 16:08:42.598
3831984522.095,NaN,NaN,755.64,300.70,229521,0.79,31025,369.049,2025/06/05 16:08:43.582
3831984523.096,NaN,NaN,755.49,300.70,229523,0.79,31025,369.049,2025/06/05 16:08:44.595
3831984524.095,NaN,NaN,755.64,300.70,229493,0.79,31025,369.049,2025/06/05 16:08:45.582
3831984525.095,NaN,NaN,755.18,300.70,229509,0.79,31025,369.049,2025/06/05 16:08:46.596
3831984526.095,NaN,NaN,755.18,300.70,229520,0.79,31025,369.049,2025/06/05 16:08:47.581
3831984527.094,NaN,NaN,755.07,300.71,229506,0.79,31025,369.049,2025/06/05 16:08:48.598
3831984528.096,113.664,471.578,755.64,300.70,37176,0.79,31025,369.049,2025/06/05 16:08:49.598
3831984529.098,0.171,381.911,755.18,300.70,130806,0.79,31125,369.049,2025/06/05 16:08:50.598
3831984530.096,-0.271,381.575,755.95,300.70,130847,0.79,31125,369.049,2025/06/05 16:08:51.582
3831984531.096,-0.257,381.576,755.38,300.70,130880,0.79,32125,369.049,2025/06/05 16:08:52.581
3831984532.096,1.725,383.142,755.38,300.70,130849,0.79,32125,369.049,2025/06/05 16:08:53.588
3831984533.096,-0.480,381.404,755.64,300.71,130905,0.79,32125,369.049,2025/06/05 16:08:54.595
3831984534.096,-0.178,381.634,755.07,300.70,130870,0.79,32125,369.049,2025/06/05 16:08:55.596
3831984535.096,0.430,382.119,755.38,300.70,130891,0.79,32125,369.049,2025/06/05 16:08:56.597
3831984536.095,-0.253,381.574,755.07,300.70,130884,0.79,32125,369.049,2025/06/05 16:08:57.580
